id,opened,discussion,pullrequest,merged,closed,firstInsiderResponse,totalResponseByContributor,totalResponseByCollaborator,totalResponseByMembers,totalResponseByAuthor,totalResponseByOthers
49410,2023-03-13T09:40:24Z,2023-03-13T13:50:36Z,2023-03-13T09:40:24Z,,2023-03-13T13:50:37Z,2023-03-13T13:50:36Z,1,0,0,0,0
49411,2023-03-13T09:53:45Z,,2023-03-13T09:53:45Z,,,,0,0,0,0,0
49412,2023-03-13T09:54:22Z,,2023-03-13T09:54:22Z,,2023-03-13T09:56:13Z,,0,0,0,0,0
49413,2023-03-13T09:58:36Z,,2023-03-13T09:58:36Z,,2023-03-13T09:59:09Z,,0,0,0,0,0
49414,2023-03-13T10:07:30Z,2023-03-13T11:52:23Z,2023-03-13T10:07:30Z,,2023-03-21T15:00:21Z,2023-03-13T11:52:23Z,1,0,3,0,0
49415,2023-03-13T13:04:38Z,2023-03-13T13:11:48Z,,,2023-03-13T16:40:02Z,2023-03-13T13:39:50Z,0,0,1,0,1
49416,2023-03-13T14:40:09Z,2023-03-13T16:25:33Z,2023-03-13T14:40:09Z,,2023-03-14T16:41:53Z,2023-03-13T16:25:33Z,1,0,1,0,0
49417,2023-03-13T18:00:26Z,2023-03-13T18:06:04Z,,,2023-03-14T09:25:00Z,2023-03-13T18:06:04Z,2,0,1,1,0
49418,2023-03-13T21:02:51Z,,,,,,0,0,0,0,0
49419,2023-03-13T23:48:34Z,2023-03-15T22:53:13Z,2023-03-13T23:48:34Z,,2023-03-16T00:25:16Z,2023-03-15T22:53:13Z,1,0,1,1,0
49420,2023-03-14T05:06:01Z,2023-03-16T00:01:04Z,2023-03-14T05:06:01Z,,2023-03-16T00:01:08Z,2023-03-16T00:01:04Z,0,0,1,0,0
49421,2023-03-14T05:07:00Z,2023-03-16T00:03:51Z,2023-03-14T05:07:00Z,,2023-03-16T00:03:55Z,2023-03-16T00:03:51Z,0,1,1,1,0
49422,2023-03-14T10:18:11Z,2023-03-14T15:10:59Z,2023-03-14T10:18:11Z,,2023-03-16T00:08:23Z,2023-03-14T15:10:59Z,3,0,1,2,0
49423,2023-03-14T11:52:22Z,2023-03-20T07:48:45Z,2023-03-14T11:52:22Z,,2023-03-20T07:48:49Z,2023-03-20T07:48:45Z,0,0,1,0,0
49424,2023-03-14T12:42:50Z,2023-03-16T13:44:09Z,2023-03-14T12:42:50Z,,2023-03-17T09:46:38Z,2023-03-16T13:44:09Z,1,0,1,1,0
49425,2023-03-09T16:23:28Z,2023-03-09T22:37:35Z,,,2023-03-29T16:13:51Z,2023-03-09T22:37:35Z,2,0,0,1,0
49426,2023-03-14T18:03:16Z,2023-03-14T19:56:59Z,,,2023-03-14T19:56:59Z,2023-03-14T19:56:59Z,1,0,0,0,0
49427,2023-03-14T20:49:03Z,2023-04-04T22:12:36Z,2023-03-14T20:49:03Z,,2023-04-04T22:12:39Z,2023-04-04T22:12:36Z,1,0,0,0,0
49428,2023-03-14T22:06:45Z,2023-03-16T00:11:59Z,2023-03-14T22:06:45Z,,2023-03-16T00:12:03Z,2023-03-16T00:11:59Z,0,0,1,0,0
49429,2023-03-14T22:56:53Z,2023-03-16T00:18:57Z,2023-03-14T22:56:53Z,,2023-03-16T00:19:01Z,2023-03-16T00:18:57Z,0,0,1,0,0
49431,2023-03-15T01:17:19Z,2023-03-15T03:32:26Z,,,2023-03-15T16:16:15Z,2023-03-15T16:16:15Z,0,0,1,1,0
49432,2023-03-15T07:34:53Z,2023-03-15T08:42:25Z,,,2023-03-15T15:38:14Z,2023-03-15T08:42:25Z,0,0,2,2,0
49433,2023-03-15T09:04:18Z,2023-03-16T00:19:43Z,2023-03-15T09:04:18Z,,2023-03-16T00:19:47Z,2023-03-16T00:19:43Z,0,0,1,0,0
49434,2023-03-15T11:02:09Z,2023-03-15T11:02:14Z,2023-03-15T11:02:09Z,,,,0,0,0,0,1
49435,2023-03-15T14:19:07Z,2023-03-15T14:21:37Z,2023-03-15T14:19:07Z,,,2023-03-15T14:21:37Z,1,0,0,1,0
49436,2023-03-15T20:06:13Z,2023-03-17T07:38:19Z,2023-03-15T20:06:13Z,,2023-03-17T07:38:23Z,2023-03-17T07:38:19Z,0,0,1,0,0
49437,2023-03-16T01:32:33Z,,2023-03-16T01:32:33Z,,,,0,0,0,0,0
49438,2023-03-16T02:06:47Z,2023-03-17T07:37:01Z,2023-03-16T02:06:47Z,,2023-03-17T07:37:05Z,2023-03-17T07:37:01Z,0,0,1,0,0
49439,2023-03-16T02:50:20Z,2023-03-17T07:35:47Z,2023-03-16T02:50:20Z,,2023-03-17T07:35:51Z,2023-03-17T07:35:47Z,0,0,1,0,0
49441,2023-03-16T08:29:30Z,,2023-03-16T08:29:30Z,,2023-03-16T09:00:45Z,,0,0,0,0,0
49442,2023-03-16T09:47:18Z,2023-03-16T10:56:49Z,,,,,0,0,0,0,1
49443,2023-03-16T11:24:23Z,2023-03-16T11:48:16Z,,,2023-03-17T07:41:01Z,2023-03-16T11:48:16Z,2,0,0,3,0
49444,2023-03-16T12:39:49Z,2023-03-17T13:08:23Z,2023-03-16T12:39:49Z,,2023-03-17T13:08:29Z,2023-03-17T13:08:23Z,0,0,1,0,0
49445,2023-03-16T16:24:24Z,2023-03-16T16:31:21Z,2023-03-16T16:24:24Z,,2023-03-30T17:09:52Z,2023-03-16T16:31:21Z,1,0,0,0,0
49239,2023-02-27T23:13:42Z,2023-02-28T11:35:51Z,2023-02-27T23:13:42Z,,2023-03-14T17:58:19Z,2023-02-28T11:35:51Z,2,0,1,1,1
49240,2023-02-28T00:19:20Z,2023-02-28T08:33:49Z,2023-02-28T00:19:20Z,,2023-03-06T19:14:26Z,2023-02-28T08:33:49Z,2,0,0,0,1
49241,2023-02-28T01:31:22Z,2023-03-02T21:48:07Z,2023-02-28T01:31:22Z,,2023-03-02T21:48:10Z,2023-03-02T21:48:07Z,1,0,0,0,1
49242,2023-02-28T06:05:28Z,2023-02-28T16:18:25Z,2023-02-28T06:05:28Z,,2023-02-28T16:18:29Z,2023-02-28T16:18:25Z,1,0,0,0,1
49243,2023-02-28T06:06:46Z,2023-02-28T13:24:35Z,2023-02-28T06:06:46Z,,2023-02-28T16:19:14Z,2023-02-28T13:24:35Z,2,0,0,0,1
49244,2023-02-28T08:31:42Z,2023-02-28T19:55:56Z,2023-02-28T08:31:42Z,,2023-02-28T19:56:03Z,2023-02-28T19:55:56Z,1,0,0,0,1
49245,2023-02-28T08:52:13Z,2023-02-28T18:04:58Z,2023-02-28T08:52:13Z,,2023-02-28T18:05:01Z,2023-02-28T18:04:58Z,1,0,0,0,1
49246,2023-02-28T09:31:34Z,,,,,,0,0,0,0,0
49247,2023-02-28T10:46:23Z,2023-02-28T18:17:57Z,2023-02-28T10:46:23Z,,2023-03-01T20:32:38Z,2023-02-28T18:17:57Z,2,0,0,1,1
49248,2023-02-28T10:46:44Z,2023-03-01T06:38:31Z,2023-02-28T10:46:44Z,,2023-03-01T22:31:38Z,2023-03-01T06:38:31Z,5,0,0,2,1
49249,2023-02-28T10:57:13Z,2023-02-28T13:40:20Z,,,2023-02-28T15:07:44Z,2023-02-28T15:07:44Z,2,0,0,1,2
49250,2023-02-28T11:03:28Z,2023-02-28T12:50:42Z,2023-02-28T11:03:28Z,,2023-02-28T12:50:42Z,2023-02-28T12:50:42Z,1,0,0,1,1
49251,2023-02-28T11:33:09Z,2023-02-28T11:36:34Z,2023-02-28T11:33:09Z,,2023-03-01T20:33:10Z,2023-02-28T11:36:34Z,3,0,0,1,1
49253,2023-02-28T12:50:33Z,2023-03-01T19:20:34Z,2023-02-28T12:50:33Z,,2023-03-01T19:20:37Z,2023-03-01T19:20:34Z,1,0,0,0,1
49254,2023-02-28T13:11:54Z,2023-02-28T15:06:12Z,2023-02-28T13:11:54Z,,2023-02-28T14:18:47Z,2023-02-28T15:06:12Z,0,1,0,1,1
49255,2023-02-28T13:19:17Z,2023-02-28T19:00:27Z,2023-02-28T13:19:17Z,,2023-02-28T19:00:31Z,2023-02-28T19:00:27Z,1,0,0,0,1
49256,2023-02-28T14:07:15Z,2023-02-28T15:06:14Z,2023-02-28T14:07:15Z,,2023-02-28T14:16:18Z,2023-02-28T15:06:14Z,0,1,0,1,1
49257,2023-02-28T14:08:15Z,2023-02-28T15:06:16Z,2023-02-28T14:08:15Z,,2023-02-28T14:16:27Z,2023-02-28T15:06:16Z,0,1,0,1,1
49258,2023-02-28T14:30:57Z,2023-02-28T16:15:08Z,2023-02-28T14:30:57Z,,2023-02-28T16:15:15Z,2023-02-28T16:15:08Z,1,0,0,0,1
49259,2023-02-28T14:37:58Z,2023-03-01T19:19:52Z,2023-02-28T14:37:58Z,,2023-03-01T19:19:57Z,2023-03-01T19:19:52Z,1,0,0,0,1
49260,2023-02-28T15:07:23Z,2023-03-31T00:09:11Z,2023-02-28T15:07:23Z,,2023-02-28T17:08:15Z,,0,0,0,0,1
49261,2023-02-28T15:38:43Z,,,,,,0,0,0,0,0
49262,2023-02-28T16:06:37Z,2023-03-31T00:09:13Z,2023-02-28T16:06:37Z,,2023-02-28T17:08:17Z,,0,0,0,0,1
49263,2023-02-28T16:16:22Z,2023-02-28T16:31:46Z,,,2023-02-28T16:31:46Z,,0,0,0,1,1
49264,2023-02-28T17:06:28Z,2023-02-28T17:14:09Z,2023-02-28T17:06:28Z,,2023-02-28T17:14:09Z,2023-02-28T17:14:09Z,0,1,1,1,1
49265,2023-02-28T17:06:35Z,2023-02-28T18:06:55Z,2023-02-28T17:06:35Z,,2023-02-28T17:27:00Z,2023-02-28T18:06:55Z,0,1,0,1,1
49266,2023-02-28T18:09:46Z,2023-02-28T19:03:29Z,2023-02-28T18:09:46Z,,2023-02-28T19:56:34Z,2023-02-28T19:03:29Z,2,0,0,0,1
49267,2023-02-28T18:48:06Z,2023-02-28T19:58:26Z,2023-02-28T18:48:06Z,,2023-03-02T22:09:21Z,2023-02-28T19:58:26Z,2,0,0,0,1
49268,2023-02-28T19:21:03Z,2023-02-28T20:43:44Z,2023-02-28T19:21:03Z,,2023-02-28T20:43:45Z,2023-02-28T20:43:44Z,1,0,0,0,1
49269,2023-02-28T20:56:43Z,2023-02-28T22:47:54Z,,,2023-02-28T22:47:54Z,2023-02-28T22:47:54Z,1,0,0,0,1
49270,2023-03-01T00:21:51Z,2023-03-01T01:13:39Z,2023-03-01T00:21:51Z,,2023-03-01T01:13:43Z,2023-03-01T01:13:39Z,1,0,0,0,1
49271,2023-03-01T00:22:07Z,2023-03-01T01:12:46Z,2023-03-01T00:22:07Z,,2023-03-06T16:53:57Z,2023-03-01T01:12:46Z,3,0,1,2,0
49272,2023-03-01T04:52:36Z,2023-03-01T05:05:21Z,2023-03-01T04:52:36Z,,2023-03-01T19:19:16Z,2023-03-01T05:05:21Z,4,0,0,3,1
49273,2023-03-01T05:02:23Z,2023-03-01T05:06:38Z,2023-03-01T05:02:23Z,,2023-03-01T19:18:35Z,2023-03-01T05:06:38Z,2,0,0,2,1
49274,2023-03-01T08:02:58Z,2023-03-01T19:13:59Z,2023-03-01T08:02:58Z,,2023-03-01T19:14:03Z,2023-03-01T19:13:59Z,1,0,0,0,1
49275,2023-03-01T13:17:51Z,2023-03-03T17:43:35Z,,,,2023-03-03T17:43:35Z,0,0,1,2,0
49276,2023-03-01T13:47:37Z,2023-03-01T13:47:42Z,2023-03-01T13:47:37Z,,2023-03-01T19:36:31Z,2023-03-01T17:12:31Z,1,0,0,1,2
49277,2023-03-01T15:03:36Z,2023-04-02T00:09:21Z,2023-03-01T15:03:36Z,,2023-03-01T15:03:56Z,,0,0,0,0,1
49278,2023-03-01T18:14:00Z,2023-03-07T23:41:17Z,2023-03-01T18:14:00Z,,2023-03-08T16:31:31Z,2023-03-07T23:41:17Z,1,0,1,0,1
49279,2023-03-01T18:52:49Z,2023-04-01T00:09:10Z,2023-03-01T18:52:49Z,,2023-03-01T18:53:10Z,,0,0,0,0,1
49280,2023-03-01T18:55:47Z,2023-04-01T00:09:11Z,2023-03-01T18:55:47Z,,2023-03-01T18:56:06Z,,0,0,0,0,1
49281,2023-03-01T19:06:13Z,2023-04-01T00:09:13Z,2023-03-01T19:06:13Z,,2023-03-01T19:06:38Z,,0,0,0,0,1
49282,2023-03-01T19:29:39Z,2023-03-01T21:03:59Z,2023-03-01T19:29:39Z,,2023-03-01T21:09:26Z,2023-03-01T21:03:59Z,0,0,1,1,1
49283,2023-03-01T19:46:11Z,2023-03-01T19:46:16Z,2023-03-01T19:46:11Z,,,2023-03-02T22:03:19Z,1,0,0,0,1
49284,2023-03-01T19:46:42Z,2023-04-01T00:09:29Z,2023-03-01T19:46:42Z,,2023-03-01T21:19:18Z,,0,0,0,0,1
49285,2023-03-02T05:12:08Z,2023-03-06T03:31:46Z,2023-03-02T05:12:08Z,,2023-03-06T19:43:46Z,2023-03-06T03:31:46Z,3,0,0,2,1
49286,2023-03-02T09:42:57Z,2023-03-02T11:50:39Z,,,2023-03-02T13:15:50Z,2023-03-02T11:50:39Z,1,0,0,1,1
49287,2023-03-02T13:11:12Z,2023-03-02T19:30:50Z,2023-03-02T13:11:12Z,,2023-03-02T19:56:45Z,2023-03-02T19:30:50Z,2,0,0,0,1
49288,2023-03-02T13:20:04Z,2023-03-02T21:48:37Z,2023-03-02T13:20:04Z,,2023-03-02T21:48:41Z,2023-03-02T21:48:37Z,1,0,0,0,1
49289,2023-03-02T14:01:58Z,2023-03-02T21:16:22Z,2023-03-02T14:01:58Z,,2023-03-02T21:16:26Z,2023-03-02T21:16:22Z,1,0,0,0,1
49290,2023-03-02T14:49:16Z,,2023-03-02T14:49:16Z,,2023-03-02T14:49:29Z,,0,0,0,0,0
49291,2023-03-02T15:09:14Z,2023-04-03T00:07:44Z,2023-03-02T15:09:14Z,,2023-03-03T15:03:35Z,,0,0,0,0,1
49292,2023-03-02T15:33:17Z,2023-03-02T17:47:56Z,2023-03-02T15:33:17Z,,2023-03-02T21:47:30Z,2023-03-02T17:47:56Z,4,0,0,0,1
49293,2023-03-02T17:07:05Z,2023-03-03T18:55:47Z,2023-03-02T17:07:05Z,,2023-03-03T19:41:44Z,2023-03-03T18:55:47Z,1,0,1,1,1
49294,2023-03-02T18:06:30Z,2023-03-09T17:21:17Z,2023-03-02T18:06:30Z,,2023-03-09T17:21:21Z,2023-03-09T17:21:17Z,1,0,0,0,1
49295,2023-03-02T18:31:21Z,2023-03-02T19:37:49Z,2023-03-02T18:31:21Z,,2023-03-08T17:58:25Z,2023-03-02T19:37:49Z,6,0,0,1,1
49296,2023-03-02T18:39:45Z,2023-03-02T19:38:42Z,2023-03-02T18:39:45Z,,2023-03-03T19:41:16Z,2023-03-02T19:38:42Z,3,0,0,0,2
49297,2023-03-02T18:47:23Z,2023-03-02T19:28:21Z,2023-03-02T18:47:23Z,,2023-03-02T20:53:08Z,2023-03-02T19:28:21Z,2,0,0,0,1
49298,2023-03-02T19:16:00Z,,2023-03-02T19:16:00Z,,2023-03-25T12:41:56Z,,0,0,0,0,0
49299,2023-03-02T19:59:24Z,2023-03-06T16:57:05Z,2023-03-02T19:59:24Z,,2023-03-06T16:57:09Z,2023-03-06T16:57:05Z,1,0,0,0,1
49300,2023-03-02T21:02:52Z,2023-04-04T02:30:03Z,2023-03-02T21:02:52Z,,2023-04-04T22:10:21Z,2023-04-04T02:30:03Z,3,0,0,1,0
49301,2023-03-02T21:14:40Z,2023-03-02T21:39:19Z,2023-03-02T21:14:40Z,,2023-03-03T16:40:00Z,2023-03-02T21:39:19Z,2,0,0,0,1
49302,2023-03-02T21:49:40Z,2023-03-06T16:56:34Z,2023-03-02T21:49:40Z,,2023-03-06T16:56:38Z,2023-03-06T16:56:34Z,1,0,0,0,1
49303,2023-03-03T01:25:33Z,2023-03-03T02:37:12Z,2023-03-03T01:25:33Z,,2023-03-07T23:56:51Z,2023-03-03T02:37:12Z,6,0,0,5,1
49304,2023-03-03T08:05:55Z,2023-03-03T12:17:48Z,2023-03-03T08:05:55Z,,2023-03-16T00:00:03Z,2023-03-03T16:01:02Z,0,0,4,3,5
49305,2023-03-03T09:04:15Z,2023-03-03T13:13:33Z,,,,2023-03-03T13:13:33Z,1,0,0,1,0
49306,2023-03-03T11:00:57Z,2023-03-03T18:32:41Z,2023-03-03T11:00:57Z,,2023-03-03T19:40:12Z,2023-03-03T18:32:41Z,2,0,0,0,1
49307,2023-03-03T12:31:27Z,2023-03-03T12:31:31Z,2023-03-03T12:31:27Z,,2023-03-07T19:17:30Z,2023-03-03T23:35:23Z,7,0,0,3,2
49308,2023-03-03T16:45:49Z,2023-03-03T19:44:10Z,2023-03-03T16:45:49Z,,2023-03-03T22:03:42Z,2023-03-03T19:44:10Z,2,0,0,1,1
49309,2023-03-03T17:12:52Z,2023-03-03T17:28:39Z,,,,2023-03-03T17:28:39Z,3,0,0,3,0
49310,2023-03-03T18:10:44Z,2023-03-07T05:20:46Z,,,,,0,0,0,1,2
49311,2023-03-03T18:29:17Z,2023-03-03T18:31:06Z,2023-03-03T18:29:17Z,,2023-03-03T18:31:10Z,2023-03-03T18:31:06Z,1,0,0,1,1
49312,2023-03-04T01:25:31Z,2023-03-04T11:32:46Z,,,,2023-03-04T11:32:46Z,2,0,0,0,0
49313,2023-03-04T03:18:44Z,2023-03-05T00:15:21Z,2023-03-04T03:18:44Z,,2023-03-06T16:56:08Z,2023-03-05T00:15:21Z,2,0,0,1,1
49314,2023-03-04T10:28:17Z,2023-03-04T11:16:05Z,,,2023-03-31T10:46:40Z,2023-03-04T11:16:05Z,1,0,1,0,0
49315,2023-03-04T13:38:28Z,2023-03-04T13:39:10Z,,,2023-03-04T14:18:48Z,2023-03-04T14:18:48Z,3,0,0,3,1
49316,2023-03-04T13:57:34Z,2023-03-14T15:30:40Z,2023-03-04T13:57:34Z,,2023-04-04T02:15:39Z,2023-03-14T15:30:40Z,2,0,1,1,0
49317,2023-03-04T15:03:33Z,2023-04-05T00:08:01Z,2023-03-04T15:03:33Z,,2023-03-05T15:03:58Z,,0,0,0,0,1
49319,2023-03-04T19:25:57Z,2023-03-04T19:54:38Z,,,2023-03-04T19:54:38Z,2023-03-04T19:54:38Z,0,0,1,0,1
49320,2023-03-04T23:49:54Z,2023-03-07T17:32:02Z,,,,2023-03-07T17:32:02Z,1,0,1,0,0
49321,2023-03-05T12:12:21Z,2023-03-05T12:59:27Z,,,2023-03-05T12:59:27Z,2023-03-05T12:59:27Z,0,0,1,0,1
49322,2023-03-05T13:12:34Z,2023-03-05T22:30:40Z,2023-03-05T13:12:34Z,,,2023-03-05T22:30:40Z,1,0,0,1,0
49323,2023-03-05T21:06:58Z,2023-03-09T02:33:10Z,,,,,0,0,0,1,3
49324,2023-03-05T22:02:11Z,2023-03-05T22:25:05Z,2023-03-05T22:02:11Z,,2023-03-24T13:13:37Z,2023-03-05T22:25:05Z,2,0,1,2,2
49325,2023-03-06T00:49:46Z,2023-03-27T01:45:46Z,2023-03-06T00:49:46Z,,2023-03-27T15:33:55Z,2023-03-27T01:45:46Z,2,0,0,0,0
49326,2023-03-06T01:04:34Z,2023-03-09T21:10:39Z,2023-03-06T01:04:34Z,,,2023-03-09T21:10:39Z,2,0,0,1,0
49327,2023-03-06T01:58:16Z,2023-03-25T02:36:37Z,2023-03-06T01:58:16Z,,2023-03-27T15:32:25Z,2023-03-25T02:36:37Z,2,0,0,1,0
49328,2023-03-06T03:49:40Z,2023-03-06T08:37:47Z,,,2023-03-06T16:08:30Z,2023-03-06T08:37:47Z,6,0,0,5,1
49329,2023-03-06T04:35:57Z,2023-03-14T16:14:00Z,2023-03-06T04:35:57Z,,2023-03-14T16:14:04Z,2023-03-14T16:14:00Z,0,0,1,0,0
49330,2023-03-06T05:13:19Z,2023-03-06T18:45:04Z,2023-03-06T05:13:19Z,,,2023-03-06T18:45:04Z,6,0,0,2,0
49331,2023-03-06T10:55:00Z,2023-03-07T05:50:49Z,2023-03-06T10:55:00Z,,2023-03-07T19:12:28Z,2023-03-07T05:50:49Z,3,0,0,1,1
49332,2023-03-06T11:50:51Z,2023-03-06T13:44:48Z,2023-03-06T11:50:51Z,,2023-03-22T21:00:26Z,2023-03-06T13:44:48Z,2,0,0,0,1
49333,2023-03-06T12:16:57Z,2023-03-07T17:47:13Z,2023-03-06T12:16:57Z,,2023-03-14T16:27:56Z,2023-03-07T17:47:13Z,0,0,4,3,0
49334,2023-03-06T11:53:57Z,2023-03-06T14:08:22Z,,,2023-03-06T14:08:22Z,2023-03-06T14:08:22Z,0,0,1,0,1
49335,2023-03-06T13:23:01Z,,,,,,0,0,0,0,0
49336,2023-03-06T15:04:01Z,2023-03-07T15:03:39Z,2023-03-06T15:04:01Z,,2023-03-07T15:03:33Z,2023-03-07T15:03:39Z,0,1,0,1,1
49337,2023-03-06T18:14:09Z,2023-03-23T21:06:56Z,2023-03-06T18:14:09Z,,2023-03-27T19:59:43Z,2023-03-23T21:06:56Z,2,0,0,2,0
49338,2023-03-06T18:19:20Z,,2023-03-06T18:19:20Z,,,,0,0,0,0,0
49339,2023-03-06T18:26:58Z,2023-03-06T18:31:50Z,2023-03-06T18:26:58Z,,2023-03-06T18:44:06Z,2023-03-06T18:31:50Z,2,0,0,2,0
49340,2023-03-06T19:17:44Z,2023-03-06T19:33:52Z,,,2023-03-06T20:11:19Z,2023-03-06T20:11:19Z,4,0,0,3,1
